,id,approach,time,objective,status,gap,constrained,optimal,ratio
55,58,hdg25,0.316408,2491.239227,OPTIMAL,0.01851,2515.179227,2499.136688,0.006419232
56,58,hdg5,0.022897,2515.999227,OPTIMAL,0.018912,2515.179227,2499.136688,0.006419232
57,58,hyb,0.013341,2564.088963,OPTIMAL,0.018674,2550.540337,2499.136688,0.020568562
58,58,lr,0.009847,2523.144296,OPTIMAL,0,2535.541773,2499.136688,0.014567064
59,58,rnd,0.031849,2268.692268,OPTIMAL,0,2869.092268,2499.136688,0.148033352
60,74,avg,0.021027,1985.040903,OPTIMAL,0,2316.444103,2169.762516,0.0676026
61,74,grb,1.342748,2169.762516,OPTIMAL,0.0187,2167.122516,2169.762516,-0.001216723
62,74,hdg10,0.195209,2181.603584,OPTIMAL,0.019603,2175.643584,2169.762516,0.002710466
63,74,hdg15,0.223775,2187.796518,OPTIMAL,0.014843,2179.976518,2169.762516,0.004707429
64,74,hdg20,0.437181,2155.492902,OPTIMAL,0.017107,2174.972902,2169.762516,0.002401362
65,74,hdg25,0.731471,2158.24728,OPTIMAL,0.014241,2167.64728,2169.762516,-0.00097487
66,74,hdg5,0.104367,2131.982392,OPTIMAL,0.01658,2175.322392,2169.762516,0.002562435
67,74,hyb,0.028543,2171.06608,OPTIMAL,0.011697,2218.931351,2169.762516,0.022660929
68,74,lr,0.021682,2149.550196,OPTIMAL,0,2187.675351,2169.762516,0.008255666
69,74,rnd,0.013723,2038.341263,OPTIMAL,0,2200.341263,2169.762516,0.014093131
70,85,avg,0.054002,1741.875971,OPTIMAL,0,2086.542371,1928.068495,0.082193074
71,85,grb,0.513063,1928.068495,OPTIMAL,0.016434,1926.948495,1928.068495,-0.000580892
72,85,hdg10,0.13582,1869.109608,OPTIMAL,0.01551,1944.469608,1928.068495,0.008506499
73,85,hdg15,0.103782,1868.334207,OPTIMAL,0.018188,1943.36754,1928.068495,0.007934907
74,85,hdg20,0.300316,1947.409782,OPTIMAL,0.017019,1930.109782,1928.068495,0.001058721
75,85,hdg25,0.210699,1954.090431,OPTIMAL,0.016365,1930.450431,1928.068495,0.0012354
76,85,hdg5,0.032051,1985.300336,OPTIMAL,0.00482,1989.200336,1928.068495,0.03170626
77,85,hyb,0.039459,1964.155692,OPTIMAL,0.004127,1971.024794,1928.068495,0.022279447
78,85,lr,0.013708,1938.101648,OPTIMAL,0,1971.024794,1928.068495,0.022279447
79,85,rnd,0.011888,1706.243185,OPTIMAL,0,2191.763183,1928.068495,0.136766245
80,103,avg,0.028126,2271.586145,OPTIMAL,0,2614.660545,2481.836493,0.053518454
81,103,grb,0.606493,2481.836493,OPTIMAL,0.019494,2480.856493,2481.836493,-0.000394869
82,103,hdg10,0.056559,2446.645844,OPTIMAL,0.018094,2505.505844,2481.836493,0.009537031
83,103,hdg15,0.078765,2508.010084,OPTIMAL,0.016067,2482.316751,2481.836493,0.000193509
84,103,hdg20,0.26819,2459.838644,OPTIMAL,0.019033,2492.008644,2481.836493,0.004098639
85,103,hdg25,0.569582,2458.59757,OPTIMAL,0.01908,2493.31757,2481.836493,0.004626041
86,103,hdg5,0.043812,2444.555761,OPTIMAL,0.00915,2490.255761,2481.836493,0.003392354
87,103,hyb,0.064846,2509.293502,OPTIMAL,0.003404,2504.455925,2481.836493,0.00911399
88,103,lr,0.035383,2491.954957,OPTIMAL,0,2504.455925,2481.836493,0.00911399
89,103,rnd,0.025185,2145.209784,OPTIMAL,0,2905.089784,2481.836493,0.170540361
90,107,avg,0.056976,1913.800542,OPTIMAL,0,2233.825339,2096.629169,0.065436545
91,107,grb,0.998627,2096.629169,OPTIMAL,0.019543,2089.409169,2096.629169,-0.003443623
92,107,hdg10,0.059984,2141.201942,OPTIMAL,0.018716,2145.461942,2096.629169,0.023291087
93,107,hdg15,0.145897,2057.576504,OPTIMAL,0.016253,2100.343171,2096.629169,0.001771416
94,107,hdg20,0.251351,2118.998576,OPTIMAL,0.019428,2090.678576,2096.629169,-0.002838171
95,107,hdg25,0.468882,2119.794931,OPTIMAL,0.019582,2102.294931,2096.629169,0.00270232
96,107,hdg5,0.035043,2086.885083,OPTIMAL,0.010337,2102.125083,2096.629169,0.00262131
97,107,hyb,0.028961,2156.566817,OPTIMAL,0.019627,2163.456544,2096.629169,0.031873722
98,107,lr,0.021031,2104.763779,OPTIMAL,0,2131.656037,2096.629169,0.016706277
99,107,rnd,0.01355,1980.361601,OPTIMAL,0,2173.661601,2096.629169,0.036741086
100,116,avg,0.053809,2100.368834,OPTIMAL,0,2484.654034,2331.451755,0.065711108
101,116,grb,1.093101,2331.451755,OPTIMAL,0.0187,2327.711755,2331.451755,-0.001604151
102,116,hdg10,0.087972,2353.968476,OPTIMAL,0.017053,2334.849809,2331.451755,0.001457484
103,116,hdg15,0.173062,2323.407869,OPTIMAL,0.014996,2335.647869,2331.451755,0.001799786
104,116,hdg20,0.321442,2223.333456,OPTIMAL,0.017862,2342.283456,2331.451755,0.004645904
105,116,hdg25,0.444928,2360.758884,OPTIMAL,0.019314,2335.164214,2331.451755,0.001592338
106,116,hdg5,0.042824,2129.5053,OPTIMAL,0.01663,2502.0653,2331.451755,0.073179102
107,116,hyb,0.023763,2327.161338,OPTIMAL,0.004779,2393.359546,2331.451755,0.026553323
108,116,lr,0.024713,2315.968636,OPTIMAL,0,2383.345277,2331.451755,0.02225803
109,116,rnd,0.014008,2079.818521,OPTIMAL,0,2560.098521,2331.451755,0.098070554
110,135,avg,0.027066,2006.303687,OPTIMAL,0,2381.802487,2192.926822,0.086129488
111,135,grb,1.183699,2192.926822,OPTIMAL,0.01982,2189.661091,2192.926822,-0.001489211
112,135,hdg10,0.093542,2106.940223,OPTIMAL,0.017589,2234.760223,2192.926822,0.019076515
113,135,hdg15,0.246873,2181.991746,OPTIMAL,0.019734,2192.298413,2192.926822,-0.000286562
114,135,hdg20,0.466159,2180.351677,OPTIMAL,0.019469,2195.8557,2192.926822,0.001335602
115,135,hdg25,0.44744,2181.449049,OPTIMAL,0.019989,2189.817024,2192.926822,-0.001418104
116,135,hdg5,0.043992,2094.991814,OPTIMAL,0.015175,2269.911814,2192.926822,0.035106047
117,135,hyb,0.028371,2221.594511,OPTIMAL,0.008438,2238.285949,2192.926822,0.020684287
118,135,lr,0.039007,2201.746617,OPTIMAL,0,2223.510719,2192.926822,0.013946611
119,135,rnd,0.01459,1954.503756,OPTIMAL,0,2519.283756,2192.926822,0.148822537
120,145,avg,0.036353,2006.754928,OPTIMAL,0,2318.573328,2195.53542,0.056040047
121,145,grb,1.561786,2195.53542,OPTIMAL,0.019782,2193.47542,2195.53542,-0.000938268
122,145,hdg10,0.104388,2244.530373,OPTIMAL,0.018281,2217.050373,2195.53542,0.009799411
123,145,hdg15,0.288016,2170.986339,OPTIMAL,0.016867,2197.779672,2195.53542,0.001022189
124,145,hdg20,0.304151,2215.971657,OPTIMAL,0.019788,2196.721657,2195.53542,0.000540295
125,145,hdg25,0.450219,2188.118723,OPTIMAL,0.019446,2209.598723,2195.53542,0.006405409
126,145,hdg5,0.044047,2146.017713,OPTIMAL,0.014815,2219.077712,2195.53542,0.010722802
127,145,hyb,0.059434,2236.829057,OPTIMAL,0.00149,2252.405147,2195.53542,0.025902441
128,145,lr,0.017197,2240.320003,OPTIMAL,0,2258.51612,2195.53542,0.028685805
129,145,rnd,0.04885,1997.84942,OPTIMAL,0,2339.22942,2195.53542,0.065448272
130,162,avg,0.031933,1825.53642,OPTIMAL,0,2170.08242,2013.95533,0.077522618
131,162,grb,1.434811,2013.95533,OPTIMAL,0.01852,2006.635328,2013.95533,-0.00363464
132,162,hdg10,0.081394,1924.666391,OPTIMAL,0.016266,2022.826391,2013.95533,0.004404795
133,162,hdg15,0.155037,2013.110083,OPTIMAL,0.019227,2009.443416,2013.95533,-0.002240325
134,162,hdg20,0.614927,1968.036273,OPTIMAL,0.019814,2017.246273,2013.95533,0.00163407
135,162,hdg25,0.879718,2017.483779,OPTIMAL,0.01965,2016.903779,2013.95533,0.001464009
136,162,hdg5,0.068576,1898.480182,OPTIMAL,0.015065,2043.180182,2013.95533,0.014511172
137,162,hyb,0.024265,2029.099682,OPTIMAL,0.00506,2033.543681,2013.95533,0.009726309
138,162,lr,0.042068,2004.01773,OPTIMAL,0,2031.159442,2013.95533,0.00854245
139,162,rnd,0.03569,1774.267264,OPTIMAL,0,2341.867264,2013.95533,0.162819865
140,173,avg,0.06582,2288.393336,OPTIMAL,0,2610.690936,2471.240994,0.056429115
141,173,grb,0.821902,2471.240994,OPTIMAL,0.017413,2461.280994,2471.240994,-0.004030364
142,173,hdg10,0.081269,2428.615944,OPTIMAL,0.018851,2494.575939,2471.240994,0.009442602
143,173,hdg15,0.123346,2501.819811,OPTIMAL,0.015839,2480.839811,2471.240994,0.003884209
144,173,hdg20,0.446841,2429.22889,OPTIMAL,0.015672,2480.958888,2471.240994,0.003932394
145,173,hdg25,0.313515,2493.115725,OPTIMAL,0.019665,2476.45572,2471.240994,0.002110165
146,173,hdg5,0.031723,2398.03333,OPTIMAL,0.016271,2510.37333,2471.240994,0.015835095
