,id,approach,time,objective,status,gap,constrained,optimal,ratio
175,3185,hdg25,0.315183,2343.142951,OPTIMAL,0.019394,2339.802951,2341.161741,-0.000580391
176,3185,hdg5,0.061235,2308.128002,OPTIMAL,0.014016,2352.848002,2341.161741,0.00499165
177,3185,hyb,0.033162,2335.833787,OPTIMAL,0.004707,2365.263467,2341.161741,0.010294772
178,3185,lr,0.016175,2318.890586,OPTIMAL,0,2365.263467,2341.161741,0.010294772
179,3185,rnd,0.056016,1920.197611,OPTIMAL,0,3058.537611,2341.161741,0.306418757
180,3225,avg,0.037154,2193.061901,OPTIMAL,0,2564.643101,2394.285742,0.071151641
181,3225,grb,5.780566,2394.285742,OPTIMAL,0.018592,2393.405742,2394.285742,-0.000367542
182,3225,hdg10,0.068209,2412.879203,OPTIMAL,0.019619,2402.019203,2394.285742,0.003229966
183,3225,hdg15,0.254066,2424.199872,OPTIMAL,0.01781,2420.039872,2394.285742,0.010756498
184,3225,hdg20,0.314172,2345.635661,OPTIMAL,0.019987,2395.955661,2394.285742,0.00069746
185,3225,hdg25,0.866781,2341.44405,OPTIMAL,0.017482,2410.74405,2394.285742,0.006873995
186,3225,hdg5,0.033463,2380.924756,OPTIMAL,0.016832,2419.964756,2394.285742,0.010725125
187,3225,hyb,0.060068,2413.004208,OPTIMAL,0.01003,2454.20273,2394.285742,0.025024995
188,3225,lr,0.015907,2390.96799,OPTIMAL,0,2433.45753,2394.285742,0.016360532
189,3225,rnd,0.013585,2416.420673,OPTIMAL,0,2425.220673,2394.285742,0.012920317
190,3331,avg,0.025801,2422.748073,OPTIMAL,0,2790.766873,2668.160706,0.045951568
191,3331,grb,15.634443,2668.160706,OPTIMAL,0.01959,2664.520706,2668.160706,-0.001364236
192,3331,hdg10,0.239867,2682.452617,OPTIMAL,0.019515,2678.252617,2668.160706,0.003782348
193,3331,hdg15,0.529254,2643.004282,OPTIMAL,0.019616,2665.830949,2668.160706,-0.00087317
194,3331,hdg20,0.540941,2689.15559,OPTIMAL,0.019717,2690.66559,2668.160706,0.008434606
195,3331,hdg25,3.13321,2669.701531,OPTIMAL,0.01922,2669.941531,2668.160706,0.000667435
196,3331,hdg5,0.087337,2506.724091,OPTIMAL,0.016275,2716.504091,2668.160706,0.018118618
197,3331,hyb,0.035291,2680.060601,OPTIMAL,0.011653,2712.200984,2668.160706,0.016505857
198,3331,lr,0.015188,2666.123559,OPTIMAL,0,2703.022368,2668.160706,0.013065803
199,3331,rnd,0.042741,2422.379891,OPTIMAL,0,2763.899891,2668.160706,0.035882091
200,3376,avg,0.040944,2369.413047,OPTIMAL,0,2679.925446,2597.999305,0.03153432
201,3376,grb,0.75664,2597.999305,OPTIMAL,0.019807,2595.119305,2597.999305,-0.001108545
202,3376,hdg10,0.090538,2592.859705,OPTIMAL,0.015911,2598.799705,2597.999305,0.000308083
203,3376,hdg15,0.175204,2599.276822,OPTIMAL,0.018789,2598.361316,2597.999305,0.000139342
204,3376,hdg20,0.336492,2532.008083,OPTIMAL,0.019371,2599.268083,2597.999305,0.000488367
205,3376,hdg25,0.351685,2548.954868,OPTIMAL,0.019803,2607.794868,2597.999305,0.003770426
206,3376,hdg5,0.031624,2415.628006,OPTIMAL,0.018579,2695.508006,2597.999305,0.037532228
207,3376,hyb,0.027904,2650.266159,OPTIMAL,0.010999,2656.689883,2597.999305,0.022590683
208,3376,lr,0.013932,2595.961112,OPTIMAL,0,2642.640458,2597.999305,0.017182896
209,3376,rnd,0.019112,2257.517615,OPTIMAL,0,2983.677615,2597.999305,0.148452045
210,3505,avg,0.023563,1829.967705,OPTIMAL,0,2205.992105,2015.494292,0.094516672
211,3505,grb,0.710027,2015.494292,OPTIMAL,0.016384,2012.114292,2015.494292,-0.001677008
212,3505,hdg10,0.081681,1936.226273,OPTIMAL,0.016884,2037.026273,2015.494292,0.010683226
213,3505,hdg15,0.280902,1969.709541,OPTIMAL,0.016262,2021.9428,2015.494292,0.003199467
214,3505,hdg20,0.412731,2016.898268,OPTIMAL,0.01373,2019.058268,2015.494292,0.001768289
215,3505,hdg25,0.22801,2017.853123,OPTIMAL,0.019739,2030.273123,2015.494292,0.007332609
216,3505,hdg5,0.042252,1919.376561,OPTIMAL,0.011706,2028.536561,2015.494292,0.006471003
217,3505,hyb,0.039424,2052.497794,OPTIMAL,0.010202,2075.233616,2015.494292,0.029640036
218,3505,lr,0.014052,2024.789421,OPTIMAL,0,2066.188229,2015.494292,0.025152111
219,3505,rnd,0.065075,1753.539875,OPTIMAL,0,2427.719875,2015.494292,0.204528281
220,3728,avg,0.023906,2237.228357,OPTIMAL,0,2609.502757,2415.604978,0.080268827
221,3728,grb,0.59236,2415.604978,OPTIMAL,0.01998,2406.804978,2415.604978,-0.00364298
222,3728,hdg10,0.214868,2413.499939,OPTIMAL,0.012493,2410.899939,2415.604978,-0.001947768
223,3728,hdg15,0.19048,2413.600635,OPTIMAL,0.018967,2416.933968,2415.604978,0.000550169
224,3728,hdg20,0.373504,2378.142278,OPTIMAL,0.008205,2394.902278,2415.604978,-0.0085704
225,3728,hdg25,0.622211,2384.481906,OPTIMAL,0.01848,2413.581904,2415.604978,-0.000837502
226,3728,hdg5,0.036455,2365.849809,OPTIMAL,0.014339,2426.209809,2415.604978,0.004390135
227,3728,hyb,0.026869,2445.445628,OPTIMAL,0.004314,2501.666766,2415.604978,0.035627426
228,3728,lr,0.013131,2441.616185,OPTIMAL,0,2498.016281,2415.604978,0.034116217
229,3728,rnd,0.059086,2224.790001,OPTIMAL,0,2662.710001,2415.604978,0.102295295
230,3756,avg,0.045102,2380.637214,OPTIMAL,0,2692.900014,2562.939548,0.050707581
231,3756,grb,6.242055,2562.939548,OPTIMAL,0.018951,2562.939548,2562.939548,0
232,3756,hdg10,0.187829,2552.992278,OPTIMAL,0.017193,2567.552278,2562.939548,0.001799781
233,3756,hdg15,0.257267,2549.075991,OPTIMAL,0.01823,2569.789324,2562.939548,0.002672625
234,3756,hdg20,0.638146,2557.466106,OPTIMAL,0.018696,2567.596106,2562.939548,0.001816882
235,3756,hdg25,1.55289,2581.282606,OPTIMAL,0.019311,2565.902606,2562.939548,0.001156117
236,3756,hdg5,0.048692,2568.585632,OPTIMAL,0.009628,2566.605632,2562.939548,0.001430422
237,3756,hyb,0.046797,2607.720255,OPTIMAL,0.01501,2614.074937,2562.939548,0.019951851
238,3756,lr,0.02951,2580.169266,OPTIMAL,0,2613.243666,2562.939548,0.019627509
239,3756,rnd,0.015278,2221.924819,OPTIMAL,0,3352.224819,2562.939548,0.307960939
240,3924,avg,0.024422,2188.868417,OPTIMAL,0,2523.300417,2392.582849,0.0546345
241,3924,grb,0.77127,2392.582849,OPTIMAL,0.018798,2382.003054,2392.582849,-0.004421914
242,3924,hdg10,0.134884,2427.149564,OPTIMAL,0.013945,2386.049564,2392.582849,-0.002730641
243,3924,hdg15,0.274879,2394.045157,OPTIMAL,0.012187,2376.83849,2392.582849,-0.006580486
244,3924,hdg20,0.349944,2359.96407,OPTIMAL,0.013892,2377.10407,2392.582849,-0.006469485
245,3924,hdg25,0.445402,2393.576029,OPTIMAL,0.016933,2378.376029,2392.582849,-0.005937859
246,3924,hdg5,0.039565,2350.87925,OPTIMAL,0.016236,2407.75925,2392.582849,0.006343104
247,3924,hyb,0.026498,2446.148277,OPTIMAL,0.014147,2459.706639,2392.582849,0.028054949
248,3924,lr,0.015172,2395.648604,OPTIMAL,0,2432.817878,2392.582849,0.016816567
249,3924,rnd,0.024387,2269.355995,OPTIMAL,0,2407.355995,2392.582849,0.00617456
250,4120,avg,0.04934,1997.103962,OPTIMAL,0,2374.403962,2198.593647,0.079964897
