1060,avg,0.015614,2443.967525,OPTIMAL,0.0
1060,lr,0.010915,2657.720316,OPTIMAL,0.0
1060,grb,0.899601,2652.618102,OPTIMAL,0.016404
1060,rnd,0.011323,2423.818276,OPTIMAL,0.0
1060,hyb,0.01701,2665.163206,OPTIMAL,0.016773
1060,hdg5,0.035205,2493.207913,OPTIMAL,0.01907
1060,hdg10,0.058981,2616.377898,OPTIMAL,0.018525
1060,hdg15,0.111939,2732.252656,OPTIMAL,0.016008
1060,hdg20,0.100143,2679.106429,OPTIMAL,0.017951
1060,hdg25,0.230001,2634.318031,OPTIMAL,0.018151
