43418,avg,0.083733,1890.686405,OPTIMAL,0.0
43418,lr,0.021446,2115.533281,OPTIMAL,0.0
43418,grb,4.208225,2074.10666,OPTIMAL,0.018096
43418,rnd,0.010148,1793.291729,OPTIMAL,0.0
43418,hyb,0.027867,2150.852609,OPTIMAL,0.014063
43418,hdg5,0.092655,2078.276229,OPTIMAL,0.016445
43418,hdg10,0.193474,1998.546466,OPTIMAL,0.01597
43418,hdg15,0.281062,2087.880181,OPTIMAL,0.018613
43418,hdg20,0.328606,2089.647667,OPTIMAL,0.02
43418,hdg25,0.556516,2074.328048,OPTIMAL,0.017627
