0.053,-0.078588,0.022863,-0.016146,-0.037482,-0.041916,0.020691,-0.088317,0.048053,-0.01561,-2.630175,0.731723,0.986939,0.451984,0.042644,-0.285337,0.16176,-0.043416,0.010897,-0.232463,-0.001607,0.000283,0.009095,0.029618,-0.003264,-0.033518,0.035718,-0.008021,0.042007,-0.04469,0.04819,-0.009876,-0.019573,-0.056993,-0.012136,0.018816,0.015901,0.009099,-0.021576,-0.013452,1.345319,-0.169448,-0.664864,0.138672,-0.248414,0.176542,-0.059556,-0.014448,-0.291613,0.238862,-0.546541,0.36722,0.345362,0.389475,0.266851,0.123736,-0.104572,-0.054703,0.192779,-0.17525,0.164049,0.018664,-0.013054,-0.037388,0.035871,-0.07091,-0.049554,0.026846,0.091377,-0.012524,0.077797,-0.215629,0.080277,0.021221,0.139064,0.081842,-0.013314,-0.046283,0.138036,-0.018887,0.217506,-0.130666,0.07063,-0.036272,0.05807,0.052419,0.080452,0.062082,-0.026481,-0.001005,11.691386,12.297072,0.0,0.0,0.0,-4.578545,-4.484689,0.0,0.0,0.0,-4.08768,-2.514057,0.0,0.0,0.0,1.49144,-5.143081,0.0,0.0,0.0,-0.836511,-1.805925,0.0,0.0,0.0,-0.680062,1.025363,0.0,0.0,0.0,-0.977668,1.725719,0.0,0.0,0.0,2.007589,-1.19833,0.0,0.0,0.0,-1.541288,1.366691,0.0,0.0,0.0,-0.282124,0.153477,0.0,0.0,0.0,0.0,2.230774,0.807824,-2.631337,-1.049746,0.0,-1.763209,1.410093,2.003779,1.787922,0.0,-2.646176,1.746055,1.467148,2.524814,0.0,-2.377958,-1.56387,0.785462,-2.309467,0.0,-0.481137,0.628656,-0.616587,0.023995,0.0,-1.825238,0.741255,-0.765763,-1.778649,0.0,0.278729,0.228187,-2.397523,0.948358,0.0,-2.352168,1.43248,-0.736123,0.307767,0.0,-1.780711,2.209198,-0.729304,0.817687,0.0,-1.519348,-1.800931,1.789174,-1.22835
-0.073019,0.012238,-0.062318,-0.003552,-0.019817,0.023706,0.021053,0.057063,-0.020521,0.056301,0.063083,-3.506058,0.343187,0.412243,0.47247,0.528633,0.006035,-0.071304,0.430876,0.177129,0.011559,-0.002341,0.002449,-0.020682,0.017065,0.023666,0.03107,-0.01243,0.025181,0.007419,-0.013893,0.049588,0.021775,0.076117,-0.008692,-0.024937,-0.012601,0.040494,0.058454,-0.00354,-0.147022,2.065287,-0.363448,-0.805242,0.232428,0.120386,-0.254382,-0.064366,-0.172998,-0.252761,0.44537,-0.565104,0.273197,-0.182067,0.045208,0.099648,0.219425,-0.196577,-0.203475,0.209923,-0.110203,-0.008414,0.032861,0.059863,-0.121637,-0.122757,0.085549,0.025994,0.045401,0.177171,0.005912,0.096194,-0.067126,0.023476,-0.00511,-0.045259,0.099729,-0.024566,-0.011603,0.077671,0.019985,0.00587,-0.007772,0.301102,-0.028386,-0.070419,-0.008953,0.07705,0.032732,-0.087237,-3.158783,-6.152007,0.0,0.0,0.0,16.760305,10.467776,0.0,0.0,0.0,-5.751772,-4.995943,0.0,0.0,0.0,-4.275723,-3.312781,0.0,0.0,0.0,0.686873,-1.053804,0.0,0.0,0.0,0.604823,-2.133228,0.0,0.0,0.0,-0.194571,-1.233716,0.0,0.0,0.0,-1.044423,-0.214647,0.0,0.0,0.0,2.95495,-2.973202,0.0,0.0,0.0,1.85239,-0.399328,0.0,0.0,0.0,0.0,3.652569,-1.69623,0.896051,1.119212,0.0,5.184542,-3.488137,0.019084,-2.713598,0.0,1.200383,-1.790784,1.018303,3.011306,0.0,1.116927,-1.331517,1.46084,2.709314,0.0,-0.485844,0.523098,-2.086039,-0.350529,0.0,2.83994,-2.713433,-0.482442,1.160082,0.0,-0.544967,1.281477,0.671197,0.151247,0.0,3.232947,-0.690178,-1.049662,0.104147,0.0,4.263336,-2.236192,-1.178033,0.216155,0.0,1.170654,1.978011,-2.3902,2.288615
-0.070214,0.051174,0.061845,-0.026493,0.033805,0.007923,-0.061391,-0.038021,-0.113689,-0.030036,0.713335,0.992293,-3.371741,0.724351,0.493151,0.14877,0.102531,-0.277007,-0.201415,0.282101,0.063266,0.063291,-0.005102,-0.043169,0.010951,0.025382,0.012286,0.064733,-0.053306,0.012998,-0.004991,-0.058045,0.042556,0.003793,0.007299,0.004827,-0.038403,-0.047832,-0.017423,-0.008265,-0.526751,-0.697118,2.152023,0.115923,-0.072168,-0.012251,-0.151677,0.315898,0.13313,0.469122,0.473867,0.653845,-1.004116,0.371819,0.137308,-0.05186,0.57504,0.305756,0.042615,0.160984,0.103896,0.121182,-0.088405,0.075048,-0.098299,0.002657,0.108809,-0.085555,0.009417,-0.135706,-0.007978,0.165491,0.110931,-0.19644,-0.020298,-0.120091,0.07642,0.055556,-0.15302,-0.056142,-0.133038,0.001162,0.06211,-0.226974,0.104369,-0.014688,-0.112686,-0.13448,0.025211,-0.155227,-5.352667,-2.660759,0.0,0.0,0.0,-6.543041,-0.107066,0.0,0.0,0.0,21.998293,14.40731,0.0,0.0,0.0,-5.64706,-2.969422,0.0,0.0,0.0,-2.078715,-4.068611,0.0,0.0,0.0,-0.746393,-1.709678,0.0,0.0,0.0,-3.092522,0.98085,0.0,0.0,0.0,-1.805472,0.640952,0.0,0.0,0.0,0.590231,-1.339452,0.0,0.0,0.0,-2.321446,2.240037,0.0,0.0,0.0,0.0,-1.249534,0.192795,3.081713,2.576827,0.0,0.650704,2.06784,-2.344515,2.982265,0.0,3.855415,2.582897,-1.149734,-3.308538,0.0,-2.845855,1.950186,-1.268395,0.544453,0.0,-3.31156,-0.078851,1.504422,-1.735235,0.0,4.06229,-4.510359,1.23945,2.012934,0.0,0.275279,-0.133413,0.095693,1.07312,0.0,-0.485639,1.051877,-0.226995,-1.351293,0.0,-1.13515,1.022739,1.118165,1.15995,0.0,-1.404918,3.656217,-3.027421,-2.635888
0.091512,0.055904,-0.049812,0.06682,-0.087475,-0.022082,0.033859,-0.023994,0.002785,-0.057799,0.854427,0.639197,0.681838,-3.661433,0.353817,0.49162,0.210353,0.42306,-0.284424,0.259591,0.01602,-0.012859,-0.023153,0.072824,0.011645,0.027482,-0.004423,-0.002029,-0.067233,0.025921,-0.03618,0.036149,0.002323,0.036648,-0.037586,-0.024398,-0.006387,0.009524,-0.014431,-0.036696,0.092483,-0.508521,-0.269755,2.146083,0.021853,-0.261911,0.380092,-0.124513,0.459234,0.013194,0.409867,0.134282,0.047449,-0.839129,0.178335,0.300843,-0.005588,0.086574,0.025175,0.113363,-0.361374,0.022537,0.040728,-0.017892,-0.03389,0.20118,-0.043525,-0.048604,-0.08746,-0.263384,0.09025,0.036189,-0.100969,0.054598,-0.161585,-0.183133,0.042789,0.150261,0.01175,0.078718,-0.02841,-0.030449,0.036685,-0.096587,-0.046876,-0.012043,0.034931,-0.024909,-0.138242,0.026566,-3.945224,2.167751,0.0,0.0,0.0,-1.215412,-5.277457,0.0,0.0,0.0,-5.49607,-5.53542,0.0,0.0,0.0,13.906072,24.910164,0.0,0.0,0.0,-5.954428,-4.088192,0.0,0.0,0.0,-2.798286,-4.642479,0.0,0.0,0.0,-0.345458,-1.048339,0.0,0.0,0.0,0.172624,-2.119009,0.0,0.0,0.0,1.043121,-3.166592,0.0,0.0,0.0,-1.549595,-2.114966,0.0,0.0,0.0,0.0,-2.593983,0.44681,0.73476,0.420049,0.0,-2.10435,0.601496,3.291434,3.061281,0.0,0.38697,-2.524773,0.790195,0.190893,0.0,4.560044,1.503658,1.224409,-2.699784,0.0,2.285417,-4.395631,0.714386,1.101664,0.0,-5.598646,1.004803,1.536491,0.911097,0.0,-1.335911,-3.444947,-0.53805,-4.287611,0.0,-0.990695,-0.59326,0.345045,-0.927345,0.0,0.314649,-3.289443,0.791082,-0.133871,0.0,1.670133,-3.618993,1.584764,0.909084
0.065909,-0.007598,0.036976,-0.039354,0.044835,0.03451,0.054799,0.000385,0.016927,0.009941,0.604067,0.259796,0.405877,0.449617,-3.429327,0.682216,1.043329,0.289205,-0.030754,0.337601,-0.016839,0.00245,0.046068,-0.016902,-0.030563,-0.020923,-0.002134,-0.018865,0.035609,0.032426,-0.021245,0.002213,-0.014084,-0.001,0.074122,0.000164,0.012645,0.065942,-0.043815,0.058603,-0.061041,0.166116,-0.051118,0.004622,1.910466,-0.728645,-0.585549,-0.562155,0.316974,-0.583953,0.082611,-0.09069,0.354213,0.19628,-1.246003,0.718931,0.1524,-0.199589,0.165353,0.08461,0.161408,-0.207142,0.00247,-0.19064,0.127509,0.125225,0.151821,0.177329,-0.154353,0.14284,-0.067018,-0.161014,-0.078111,-0.008737,-0.092362,0.334845,0.022952,-0.017423,0.096796,0.073559,0.018042,0.120605,0.088989,-0.017208,-0.076999,-0.012331,-0.049409,0.19084,0.02978,0.135399,-1.101497,0.390927,0.0,0.0,0.0,-0.938509,-0.288692,0.0,0.0,0.0,-4.468358,1.801355,0.0,0.0,0.0,-1.626504,-6.434401,0.0,0.0,0.0,15.706958,23.156466,0.0,0.0,0.0,-6.509831,-2.265296,0.0,0.0,0.0,-3.884187,-0.324727,0.0,0.0,0.0,-2.768256,-0.117117,0.0,0.0,0.0,0.832676,0.833628,0.0,0.0,0.0,1.438307,-1.665138,0.0,0.0,0.0,0.0,-1.773987,0.626497,-1.339769,-2.197286,0.0,-0.413929,-0.073908,0.209392,0.074596,0.0,-2.802464,0.66673,-2.550493,0.87084,0.0,-0.379434,-0.895809,1.174038,-0.330552,0.0,4.928498,1.622499,2.663862,0.536833,0.0,1.111666,0.48673,-1.835832,-1.148364,0.0,-0.756405,-0.862834,1.06917,1.857762,0.0,-0.955677,1.352748,-0.959108,0.446907,0.0,-4.320101,0.43022,-0.229498,-1.712357,0.0,0.18704,-1.083984,0.641785,0.694671
-0.023273,-0.042981,-0.042052,0.030141,0.014954,0.11688,-0.053275,0.112241,0.030339,-0.026394,0.272512,-0.037205,0.336873,0.705192,0.719648,-3.207344,0.271623,0.445321,0.722064,0.247379,0.009295,0.003934,-0.040129,-0.052817,0.015651,-0.071877,0.013242,-0.047696,-0.000711,-0.021743,0.057358,-0.025222,-0.017631,-0.036016,-0.029015,0.056171,-0.023042,0.007532,0.031729,-0.011004,-0.033258,-0.116174,0.277742,-0.112877,-0.073184,2.697842,-0.178517,-0.081865,0.05155,-0.029547,-0.275074,0.164888,0.274775,0.320269,0.552,-1.446603,0.519032,-0.21713,-0.044624,0.198117,-0.056657,0.075403,-0.156948,0.043773,-0.031228,-0.243126,0.05417,-0.095981,-0.178344,0.081287,-0.10517,0.057844,-0.057105,-0.044111,-0.021715,-0.182034,-0.005779,-0.136713,0.004669,0.062482,0.129289,0.046085,-0.179825,-0.105778,-0.137981,-0.068087,-0.064409,0.014627,0.010099,-0.032039,2.811085,-4.213156,0.0,0.0,0.0,-1.694349,-3.396981,0.0,0.0,0.0,-1.554257,-2.829262,0.0,0.0,0.0,-1.900448,-5.717163,0.0,0.0,0.0,-5.222143,-5.595757,0.0,0.0,0.0,21.813404,18.34454,0.0,0.0,0.0,-3.064672,-10.830712,0.0,0.0,0.0,-3.699957,-4.07766,0.0,0.0,0.0,-5.143644,0.84017,0.0,0.0,0.0,-0.908683,-2.663829,0.0,0.0,0.0,0.0,-1.742119,0.916701,-0.231707,1.108487,0.0,0.27505,-1.107253,1.87106,-1.490245,0.0,0.390313,-0.075187,1.491857,0.074975,0.0,2.843878,-2.081261,-0.18423,2.114571,0.0,3.059897,-0.486079,-2.077551,-0.187216,0.0,3.661913,1.663065,2.821393,-2.082005,0.0,0.541268,2.975193,-0.95,-1.598026,0.0,3.652669,-0.474023,-0.925052,3.527072,0.0,0.707961,0.992609,-2.450832,-0.856883,0.0,0.154747,0.905817,-0.504308,-1.796219
0.01835,0.097305,0.042233,-0.058941,-0.00238,-0.143137,-0.011711,-0.022096,0.002251,0.060116,-0.290643,0.343243,0.377386,0.208898,0.073525,0.111818,-3.961004,0.814275,0.729868,0.62633,-0.0513,-0.057766,0.022453,0.017316,-0.043999,-0.015658,-0.001807,-0.042729,-0.010945,0.021765,0.009995,0.023684,-0.003925,-0.039883,0.020878,-0.058439,0.045706,-0.07505,0.031611,0.029795,0.291968,0.0584,-0.48101,-0.266244,-0.450604,-0.017389,2.742583,0.085531,-0.451223,-0.013143,0.008908,-0.330502,-0.013163,-0.03672,0.433593,0.212008,-1.144951,0.619535,-0.135706,0.108034,-0.119573,-0.024451,0.206222,0.041741,0.15487,-0.097646,-0.44264,0.040761,0.184604,0.068304,-0.02843,-0.093932,0.051589,0.056319,0.117894,-0.100168,0.006888,-0.207114,-0.154038,0.005464,0.056468,0.073023,0.067685,0.234646,0.118261,0.015954,-0.051087,-0.22528,0.048163,0.020064,-3.247924,2.903275,0.0,0.0,0.0,-0.132735,0.692664,0.0,0.0,0.0,-0.923339,-2.252333,0.0,0.0,0.0,-0.712354,-1.463142,0.0,0.0,0.0,-4.603116,-0.681113,0.0,0.0,0.0,-7.72209,-3.584603,0.0,0.0,0.0,21.703402,17.362713,0.0,0.0,0.0,-2.140002,-5.874075,0.0,0.0,0.0,-4.212665,-0.387224,0.0,0.0,0.0,-0.399678,-0.565146,0.0,0.0,0.0,0.0,-0.47628,-0.064172,-0.983042,-0.45294,0.0,-1.02523,1.510083,-1.691301,0.095471,0.0,0.656262,2.076837,-0.837585,-0.909405,0.0,-0.722467,1.589331,-2.2518,-0.581276,0.0,-3.973185,0.681692,0.809345,-0.298882,0.0,-0.731798,3.791283,-2.065929,-0.112792,0.0,2.137092,4.039744,2.041469,-3.227445,0.0,-3.721121,0.278648,2.569427,1.463098,0.0,0.464705,-2.427274,1.900133,3.043915,0.0,-1.878304,-0.08093,-1.032753,-2.052945
-0.057243,-0.037113,0.011733,0.025331,0.032548,-0.04034,0.043662,0.041883,-0.018862,-0.007856,0.350485,-0.170959,-0.226345,0.538675,0.496525,0.708538,0.851809,-3.419069,0.948601,0.331592,-0.007612,0.014119,-0.016146,-0.03203,0.019685,0.020234,-0.03774,0.041839,0.009891,-0.035759,-0.044548,-0.034308,0.002373,0.026842,0.007063,-0.032305,-0.041631,-0.014136,0.005087,0.007065,0.267555,0.505962,0.223459,0.005327,0.004614,-0.021408,-0.541273,2.355299,-0.115335,-0.06973,0.104238,0.310573,0.114962,-0.092372,0.055587,0.216597,0.389258,-0.587011,0.417076,-0.042408,0.03695,-0.172227,-0.073211,-0.062649,-0.086399,-0.122862,0.001462,-0.05665,-0.061082,0.006022,-0.066662,-0.046584,0.065183,-0.032838,-0.075865,-0.096995,-0.025415,0.149924,-0.087142,-0.265069,-0.099017,-0.15553,-0.082358,-0.000895,-0.072709,-0.058626,-0.034299,-0.063637,-0.130317,0.013688,-1.984897,1.151384,0.0,0.0,0.0,-0.116323,-2.085453,0.0,0.0,0.0,-0.78713,-0.716029,0.0,0.0,0.0,-0.299834,-1.116027,0.0,0.0,0.0,-0.299139,-3.59668,0.0,0.0,0.0,-6.236417,0.05367,0.0,0.0,0.0,-4.816945,-6.060428,0.0,0.0,0.0,18.408549,18.289163,0.0,0.0,0.0,-3.494926,-6.351111,0.0,0.0,0.0,-4.61582,-1.383299,0.0,0.0,0.0,0.0,0.621042,-0.602348,-2.409097,-1.323796,0.0,0.674528,-0.840095,-1.465175,-0.057412,0.0,-0.32091,1.270131,-2.104453,-0.01595,0.0,-2.371821,1.791646,-1.038946,0.03164,0.0,-0.228608,-2.311127,3.365094,-0.378668,0.0,-2.781912,1.163988,-0.627822,1.618647,0.0,3.00408,-2.792463,0.613682,4.513467,0.0,3.240856,0.749756,-1.621494,-4.457948,0.0,-1.990464,3.02932,0.141031,-0.321924,0.0,-3.053401,-0.501047,3.400549,3.329164
-0.022797,0.007186,0.001749,-0.033055,-0.040806,0.081897,0.0045,-0.061892,0.034841,0.052377,-0.014859,0.185266,0.205552,-0.314129,0.333063,0.147849,0.709599,0.874387,-3.431654,0.940945,0.011531,0.023627,-0.009319,-0.049168,-0.018897,0.02131,0.013026,0.006933,0.011039,0.025994,-0.024239,0.011292,0.006526,0.011331,-0.021279,0.035824,0.006348,-0.020073,0.030202,-0.054132,0.037263,0.254669,0.030738,-0.138967,0.268449,-0.247507,-0.391042,-0.331786,1.734682,-0.291543,0.254553,-0.045375,0.15022,0.060409,0.090977,-0.016393,0.249481,0.57814,-0.565136,0.762475,-0.084492,-0.029789,0.137484,-0.011457,-0.135835,0.145241,0.024326,0.002043,0.00018,0.020082,0.132802,-0.096751,0.051379,0.113917,-0.133688,0.086472,0.001286,0.01553,0.018397,-0.125649,-0.065702,0.058589,-0.038035,-0.039921,-0.131348,0.080001,0.042535,0.061497,0.087127,-0.188571,2.864371,-2.148361,0.0,0.0,0.0,-2.421456,3.947144,0.0,0.0,0.0,1.57899,0.564766,0.0,0.0,0.0,-0.136368,0.189891,0.0,0.0,0.0,2.680198,-1.985005,0.0,0.0,0.0,0.371773,-0.452456,0.0,0.0,0.0,-2.316755,-1.123035,0.0,0.0,0.0,-6.148379,-2.447552,0.0,0.0,0.0,12.758866,15.259488,0.0,0.0,0.0,-3.393853,-5.329018,0.0,0.0,0.0,0.0,-0.305576,-1.008929,2.711272,-0.597623,0.0,2.44365,-2.692563,-1.078232,-3.032217,0.0,2.356916,-3.544443,-0.291136,-1.584923,0.0,4.374849,-2.664613,-0.130645,3.692511,0.0,-1.239191,1.338228,-0.180514,2.221331,0.0,1.159297,-2.403338,-0.074063,-0.621831,0.0,0.359425,-3.046833,0.899911,3.372086,0.0,2.245329,-2.34086,-0.52666,-0.761394,0.0,3.195767,2.947766,-1.482035,-0.86092,0.0,1.640185,1.153088,-0.124239,2.665375
0.02404,-0.014608,-0.02085,0.025699,0.022902,-0.036871,-0.038826,0.038457,0.002512,-0.037851,0.005186,0.379582,0.096207,0.249132,0.148502,0.232787,0.189224,0.956289,0.875848,-3.078858,-0.014602,-0.041947,0.018024,0.078053,0.035353,0.013174,-0.013957,0.022812,0.016404,-0.017328,0.049963,0.019555,0.002315,-0.000714,-0.002718,0.012941,0.03809,0.016753,-0.029195,0.030125,-0.219905,-0.373171,0.082811,-0.000391,-0.349114,-0.29421,-0.07733,-0.404157,-0.559558,1.680971,-0.231029,-0.091225,-0.033713,0.215051,0.070366,0.187167,-0.09904,0.333925,0.540617,-0.567245,0.166575,0.177683,-0.041521,0.076718,0.071672,0.019518,0.071404,-0.025084,0.053312,-0.090745,-0.025626,0.121399,-0.031775,-0.048339,0.154864,0.12246,-0.044809,-0.006551,0.072386,0.074138,-0.124125,-0.023382,0.014334,-0.004815,0.138136,0.085674,0.145174,-0.070478,0.019749,0.164551,0.631899,-2.679684,0.0,0.0,0.0,0.955733,-1.126833,0.0,0.0,0.0,-0.518596,0.258134,0.0,0.0,0.0,-0.913836,0.439222,0.0,0.0,0.0,-0.086862,-1.305877,0.0,0.0,0.0,0.59529,-3.129717,0.0,0.0,0.0,-1.893909,-1.471206,0.0,0.0,0.0,-4.578619,-3.812968,0.0,0.0,0.0,-4.883663,-4.649647,0.0,0.0,0.0,10.553995,11.048846,0.0,0.0,0.0,0.0,-0.559876,1.309069,-0.04867,1.820388,0.0,-2.899884,1.994153,-0.469495,0.621838,0.0,-2.450391,-0.140082,0.00113,-0.168523,0.0,-1.621252,-0.800409,0.567606,-2.422437,0.0,0.171925,0.622325,-2.684985,-0.200932,0.0,-1.627812,-0.277962,-0.304877,0.556229,0.0,-4.045334,1.705682,-1.109236,-1.7856,0.0,-3.556713,-0.301561,2.205446,1.876156,0.0,0.537581,-2.501474,1.933015,1.331244,0.0,1.954002,-0.572833,-0.186021,-0.783203
