23271,avg,0.048025,2277.069649,OPTIMAL,0.0
23271,lr,0.039389,2488.306408,OPTIMAL,0.0
23271,grb,0.570734,2466.228809,OPTIMAL,0.019846
23271,rnd,0.011916,2130.433018,OPTIMAL,0.0
23271,hyb,0.026468,2497.116798,OPTIMAL,0.010663
23271,hdg5,0.034604,2509.454041,OPTIMAL,0.014086
23271,hdg10,0.230498,2417.43288,OPTIMAL,0.01917
23271,hdg15,0.295025,2443.937225,OPTIMAL,0.018566
23271,hdg20,0.575252,2407.118349,OPTIMAL,0.015492
23271,hdg25,0.414666,2467.806219,OPTIMAL,0.019513
